station,date,18,21,00,03,06,09,12,15,source,region_id
Жаркент,2021-05-22,15.1,10.6,10.6,16.9,23.4,26.4,27.4,21.1,Температура воздуха,6
Жаркент,2021-05-23,17.5,15.3,12.5,24.0,28.0,30.7,30.6,24.7,Температура воздуха,6
Жаркент,2021-05-24,17.4,15.1,12.8,24.2,30.6,33.2,33.6,25.4,Температура воздуха,6
Жаркент,2021-05-25,19.7,17.1,15.5,25.7,30.6,32.8,33.5,26.0,Температура воздуха,6
Жаркент,2021-05-26,21.6,17.9,17.1,25.4,31.4,34.4,34.8,25.7,Температура воздуха,6
Жаркент,2021-05-27,23.1,21.0,17.2,24.8,30.2,33.6,30.0,26.4,Температура воздуха,6
Жаркент,2021-05-28,24.0,23.0,20.1,25.0,28.8,30.8,24.4,21.4,Температура воздуха,6
Жаркент,2021-05-29,20.3,18.1,16.7,23.2,27.0,28.4,25.5,22.2,Температура воздуха,6
Жаркент,2021-05-30,18.9,16.2,17.3,24.2,27.8,30.6,31.8,24.4,Температура воздуха,6
Жаркент,2021-05-31,21.6,17.5,17.9,25.1,29.0,32.2,32.0,26.1,Температура воздуха,6
Жаркент,2021-06-01,20.3,18.2,17.3,26.6,30.0,32.8,34.0,26.2,Температура воздуха,6
Жаркент,2021-06-02,22.0,20.7,16.7,29.2,32.2,35.0,36.4,27.4,Температура воздуха,6
Жаркент,2021-06-03,24.2,21.1,20.5,25.2,30.0,34.8,33.6,28.6,Температура воздуха,6
Жаркент,2021-06-04,24.2,21.4,22.0,25.4,29.8,31.6,24.2,20.2,Температура воздуха,6
Жаркент,2021-06-05,19.7,19.2,18.5,19.7,22.3,22.3,28.2,23.8,Температура воздуха,6
Жаркент,2021-06-06,21.5,17.7,15.7,21.6,26.4,29.8,30.0,25.2,Температура воздуха,6
Жаркент,2021-06-07,20.1,18.7,20.1,24.1,25.5,29.0,28.5,24.6,Температура воздуха,6
Жаркент,2021-06-08,23.0,19.7,19.9,26.8,30.4,33.0,30.2,29.0,Температура воздуха,6
Жаркент,2021-06-09,23.8,20.2,18.5,25.4,29.0,23.2,26.2,22.4,Температура воздуха,6
Жаркент,2021-06-10,18.9,18.1,18.9,26.2,29.6,27.4,28.4,23.4,Температура воздуха,6
Жаркент,2021-06-11,20.3,16.3,18.1,21.6,16.7,25.6,24.8,19.7,Температура воздуха,6
Жаркент,2021-06-12,17.7,15.5,14.7,20.6,25.0,28.0,28.8,22.3,Температура воздуха,6
Жаркент,2021-06-13,17.8,13.3,11.2,17.3,24.6,26.4,25.4,19.9,Температура воздуха,6
Жаркент,2021-06-14,15.3,12.0,10.2,18.3,21.8,24.6,25.2,19.7,Температура воздуха,6
Жаркент,2021-06-15,14.9,14.3,12.0,20.9,25.4,27.4,28.8,22.6,Температура воздуха,6
Жаркент,2021-06-16,18.6,15.5,15.2,22.4,27.6,30.4,31.8,25.8,Температура воздуха,6
Жаркент,2021-06-17,19.6,18.2,17.9,24.4,28.8,31.8,31.6,25.8,Температура воздуха,6
Жаркент,2021-06-18,23.0,22.0,19.7,25.8,29.2,31.2,28.8,23.2,Температура воздуха,6
Жаркент,2021-06-19,22.3,20.5,19.9,23.3,27.4,30.8,25.4,20.7,Температура воздуха,6
Жаркент,2021-06-20,17.4,16.5,15.7,17.3,17.3,20.5,21.3,16.8,Температура воздуха,6
Жаркент,2021-06-21,12.6,10.8,10.0,19.9,24.0,26.6,26.6,21.4,Температура воздуха,6
Жаркент,2021-06-22,19.9,19.6,20.5,15.6,21.4,24.8,24.4,20.3,Температура воздуха,6
Жаркент,2021-06-23,15.1,13.6,13.9,16.9,23.6,26.6,26.0,21.1,Температура воздуха,6
Жаркент,2021-06-24,16.7,16.5,13.9,23.0,26.8,28.6,30.4,24.6,Температура воздуха,6
Жаркент,2021-06-25,23.6,18.5,15.7,16.5,19.9,23.4,24.0,19.7,Температура воздуха,6
Жаркент,2021-06-26,18.5,16.7,14.9,21.8,24.8,27.6,26.6,23.4,Температура воздуха,6
Жаркент,2021-06-27,19.5,17.0,15.5,20.5,23.8,27.6,28.2,21.6,Температура воздуха,6
Жаркент,2021-06-28,18.7,17.9,16.7,26.1,29.8,32.2,31.6,27.0,Температура воздуха,6
Жаркент,2021-06-29,21.3,18.7,18.1,26.8,31.2,32.6,34.0,27.0,Температура воздуха,6
Жаркент,2021-06-30,22.2,19.1,17.7,27.2,31.4,34.3,33.6,28.8,Температура воздуха,6
Жаркент,2021-07-01,23.0,19.5,19.1,25.8,30.8,34.8,35.2,27.8,Температура воздуха,6
Жаркент,2021-07-02,23.8,21.1,18.7,26.8,32.4,35.0,34.8,29.4,Температура воздуха,6
Жаркент,2021-07-03,24.2,19.9,19.4,28.8,33.4,35.6,35.2,29.2,Температура воздуха,6
Жаркент,2021-07-04,24.9,22.3,20.4,29.2,34.2,36.2,34.6,28.8,Температура воздуха,6
Жаркент,2021-07-05,27.4,24.7,21.8,28.8,33.0,36.4,36.6,31.2,Температура воздуха,6
Жаркент,2021-07-06,26.7,22.4,22.6,30.2,34.2,38.2,33.6,29.2,Температура воздуха,6
Жаркент,2021-07-07,25.5,24.2,23.4,27.0,29.6,32.6,32.6,27.0,Температура воздуха,6
Жаркент,2021-07-08,25.4,23.0,20.9,29.2,33.0,35.4,35.2,29.8,Температура воздуха,6
Жаркент,2021-07-09,27.6,25.8,22.8,30.6,33.8,34.0,33.4,28.0,Температура воздуха,6
Жаркент,2021-07-10,25.2,22.0,20.4,27.2,32.6,32.4,34.6,19.3,Температура воздуха,6
Жаркент,2021-07-11,18.7,18.5,18.7,20.9,27.0,28.8,20.1,17.7,Температура воздуха,6
Жаркент,2021-07-12,17.6,17.3,16.5,22.6,25.8,28.2,28.6,24.6,Температура воздуха,6
Жаркент,2021-07-13,22.4,20.9,18.5,25.2,29.0,32.2,30.0,25.4,Температура воздуха,6
Жаркент,2021-07-14,20.9,20.4,18.9,20.3,26.0,29.0,29.2,16.7,Температура воздуха,6
Жаркент,2021-07-15,16.7,16.7,16.5,22.4,26.0,27.6,28.6,24.8,Температура воздуха,6
Жаркент,2021-07-16,23.2,23.0,18.9,22.8,23.1,22.2,23.6,21.5,Температура воздуха,6
Жаркент,2021-07-17,19.9,19.5,18.7,23.8,27.0,30.7,30.0,24.0,Температура воздуха,6
Жаркент,2021-07-18,21.4,19.1,17.9,24.4,28.4,31.4,30.4,25.0,Температура воздуха,6
Жаркент,2021-07-19,20.7,19.1,16.2,25.4,31.2,33.2,32.2,27.0,Температура воздуха,6
Жаркент,2021-07-20,19.7,20.7,17.3,28.6,31.4,35.0,34.5,26.4,Температура воздуха,6
Жаркент,2021-07-21,22.4,21.6,17.9,28.1,33.6,34.6,30.6,28.6,Температура воздуха,6
Жаркент,2021-07-22,25.6,24.6,22.8,24.0,26.8,27.8,26.4,22.8,Температура воздуха,6
Жаркент,2021-07-23,21.4,18.5,16.7,26.8,30.2,34.0,33.6,26.2,Температура воздуха,6
Жаркент,2021-07-24,23.2,20.4,18.5,28.2,33.2,35.6,34.4,28.8,Температура воздуха,6
Жаркент,2021-07-25,24.3,20.5,19.5,28.6,34.0,36.6,34.8,28.2,Температура воздуха,6
Жаркент,2021-07-26,23.8,18.5,18.9,27.8,32.8,36.2,35.8,28.8,Температура воздуха,6
Жаркент,2021-07-27,24.6,22.2,21.1,28.0,33.6,34.0,33.0,29.6,Температура воздуха,6
Жаркент,2021-07-28,24.8,21.1,20.1,26.8,31.4,33.4,32.6,26.2,Температура воздуха,6
Жаркент,2021-07-29,23.0,19.9,19.3,24.8,30.4,32.8,32.2,26.8,Температура воздуха,6
Жаркент,2021-07-30,22.9,23.0,23.4,23.2,21.4,22.0,19.5,18.1,Температура воздуха,6
Жаркент,2021-07-31,16.7,15.9,14.7,21.4,25.4,27.5,26.4,21.3,Температура воздуха,6
Жаркент,2021-08-01,18.5,16.3,16.5,25.0,28.2,30.8,31.6,23.9,Температура воздуха,6
Жаркент,2021-08-02,20.1,17.7,15.3,25.2,30.2,34.4,32.8,25.4,Температура воздуха,6
Жаркент,2021-08-03,20.8,19.2,18.5,25.0,29.8,34.4,31.2,26.8,Температура воздуха,6
Жаркент,2021-08-04,25.2,22.6,22.0,25.6,30.0,33.6,31.7,27.2,Температура воздуха,6
Жаркент,2021-08-05,22.4,21.6,19.9,24.3,30.8,31.4,32.6,26.4,Температура воздуха,6
Жаркент,2021-08-06,22.8,21.0,17.3,25.6,30.0,32.6,32.0,28.6,Температура воздуха,6
Жаркент,2021-08-07,19.7,18.5,17.3,24.1,30.2,33.4,30.4,26.6,Температура воздуха,6
Жаркент,2021-08-08,22.6,18.9,18.1,26.4,30.8,31.8,31.5,25.0,Температура воздуха,6
Жаркент,2021-08-09,22.0,17.9,19.7,28.6,32.0,35.6,29.0,27.8,Температура воздуха,6
Жаркент,2021-08-10,23.2,18.4,18.9,22.6,27.2,30.0,29.4,23.4,Температура воздуха,6
Жаркент,2021-08-11,20.1,18.1,15.9,25.7,29.8,33.0,31.0,24.6,Температура воздуха,6
Жаркент,2021-08-12,19.5,17.5,17.7,27.0,31.4,33.4,30.0,26.8,Температура воздуха,6
Жаркент,2021-08-13,25.4,20.4,17.7,23.6,25.8,27.6,27.0,21.4,Температура воздуха,6
Жаркент,2021-08-14,19.1,18.9,17.2,19.3,22.0,24.4,24.4,18.7,Температура воздуха,6
Жаркент,2021-08-15,14.7,13.4,13.9,19.9,25.4,27.2,23.0,17.5,Температура воздуха,6
Жаркент,2021-08-16,15.3,14.3,12.2,17.2,21.3,23.0,22.2,19.5,Температура воздуха,6
Жаркент,2021-08-17,16.1,15.1,14.5,17.9,22.8,25.2,23.6,18.4,Температура воздуха,6
Жаркент,2021-08-18,16.5,15.3,12.8,20.9,25.4,28.0,28.2,20.9,Температура воздуха,6
Жаркент,2021-08-19,18.3,16.5,14.9,25.0,29.2,28.4,28.5,22.2,Температура воздуха,6
Жаркент,2021-08-20,17.9,17.5,15.9,23.8,28.4,32.0,29.0,23.3,Температура воздуха,6
Жаркент,2021-08-21,20.1,19.3,17.9,24.2,29.2,31.8,31.4,25.0,Температура воздуха,6
Жаркент,2021-08-22,19.9,18.1,16.7,23.4,28.8,32.2,31.6,22.4,Температура воздуха,6
Жаркент,2021-08-23,18.7,18.1,16.7,24.8,30.8,33.7,32.4,23.8,Температура воздуха,6
Жаркент,2021-08-24,19.6,17.9,17.9,23.4,29.4,32.8,30.8,26.2,Температура воздуха,6
Жаркент,2021-08-25,22.0,23.2,19.5,22.8,28.9,32.0,29.9,25.6,Температура воздуха,6
Жаркент,2021-08-26,23.2,16.7,16.3,25.0,28.8,30.6,27.0,23.4,Температура воздуха,6
Жаркент,2021-08-27,21.5,18.0,17.1,25.2,28.6,32.8,31.0,24.4,Температура воздуха,6
Жаркент,2021-08-28,19.9,18.7,19.6,19.3,22.3,25.0,26.6,20.9,Температура воздуха,6
Жаркент,2021-08-29,16.5,15.1,14.9,23.8,27.8,28.6,26.2,21.1,Температура воздуха,6
Жаркент,2021-08-30,18.5,17.2,15.4,25.6,29.2,30.4,26.8,23.2,Температура воздуха,6
Жаркент,2021-08-31,20.9,16.8,15.3,24.4,29.0,32.0,29.6,25.4,Температура воздуха,6
Жаркент,2021-09-01,23.6,19.4,18.3,22.6,27.4,25.0,25.8,21.8,Температура воздуха,6
Жаркент,2021-09-02,17.3,15.1,14.9,22.4,27.0,29.8,28.0,21.3,Температура воздуха,6
Жаркент,2021-09-03,19.4,20.7,17.7,20.3,25.0,27.0,25.6,20.1,Температура воздуха,6
Жаркент,2021-09-04,16.9,14.7,12.4,22.2,26.4,30.2,30.0,20.5,Температура воздуха,6
Жаркент,2021-09-05,19.1,15.9,14.5,25.6,29.9,33.0,32.5,22.0,Температура воздуха,6
Жаркент,2021-09-06,19.7,16.1,14.3,24.2,30.6,35.0,31.6,22.8,Температура воздуха,6
Жаркент,2021-09-07,19.3,16.9,14.9,26.2,30.8,34.8,32.6,22.8,Температура воздуха,6
Жаркент,2021-09-08,20.1,16.7,14.9,25.0,30.2,33.8,30.8,26.0,Температура воздуха,6
Жаркент,2021-09-09,18.9,17.3,15.9,22.6,27.0,30.0,28.4,22.8,Температура воздуха,6
Жаркент,2021-09-10,20.9,19.9,17.3,16.7,15.3,14.7,15.5,12.8,Температура воздуха,6
Жаркент,2021-09-11,11.0,10.3,9.8,16.5,20.9,24.3,24.2,16.9,Температура воздуха,6
Жаркент,2021-09-12,13.6,10.8,9.8,15.9,19.1,23.6,22.4,17.1,Температура воздуха,6
Жаркент,2021-09-13,16.3,16.3,13.1,20.5,24.0,27.0,25.9,18.5,Температура воздуха,6
Жаркент,2021-09-14,15.3,12.6,9.8,20.3,25.4,29.2,26.1,18.7,Температура воздуха,6
Жаркент,2021-09-15,16.3,14.0,11.0,20.5,26.0,29.4,25.6,18.9,Температура воздуха,6
Жаркент,2021-09-16,15.1,14.3,17.3,18.3,24.8,28.6,27.2,22.9,Температура воздуха,6
Жаркент,2021-09-17,17.7,15.9,13.9,22.3,26.3,29.6,27.2,18.3,Температура воздуха,6
Жаркент,2021-09-18,15.5,12.6,15.7,17.7,26.4,30.8,27.8,19.3,Температура воздуха,6
Жаркент,2021-09-19,16.7,14.1,11.3,21.6,28.8,32.6,29.0,23.6,Температура воздуха,6
Жаркент,2021-09-20,22.6,20.3,18.1,16.9,19.5,21.4,21.6,14.7,Температура воздуха,6
Жаркент,2021-09-21,12.4,9.4,8.8,16.7,19.3,23.2,21.4,14.9,Температура воздуха,6
Жаркент,2021-09-22,10.2,11.4,9.4,15.5,21.1,23.0,21.8,14.1,Температура воздуха,6
Жаркент,2021-09-23,10.1,8.6,11.0,15.5,20.7,22.8,21.6,13.6,Температура воздуха,6
Жаркент,2021-09-24,12.2,12.4,10.6,13.8,20.4,22.4,20.5,10.0,Температура воздуха,6
Жаркент,2021-09-25,6.2,7.4,6.8,13.6,18.7,21.4,20.1,10.4,Температура воздуха,6
Жаркент,2021-09-26,9.5,7.4,5.6,15.5,22.0,25.4,22.8,14.3,Температура воздуха,6
Жаркент,2021-09-27,12.8,11.4,9.2,19.7,28.0,31.0,24.6,23.4,Температура воздуха,6
Жаркент,2021-09-28,18.2,13.0,12.0,17.5,22.1,25.4,22.0,15.5,Температура воздуха,6
Жаркент,2021-09-29,13.9,11.4,10.8,17.1,20.5,23.8,21.1,15.5,Температура воздуха,6
Жаркент,2021-09-30,12.8,11.2,10.2,14.9,21.6,25.0,21.6,19.3,Температура воздуха,6
Жаркент,2021-10-01,15.5,13.9,12.6,8.9,8.8,10.8,10.4,9.0,Температура воздуха,6
Жаркент,2021-10-02,8.0,8.4,6.8,5.4,6.2,9.6,8.6,4.2,Температура воздуха,6
Жаркент,2021-10-03,2.3,1.5,1.8,9.0,12.6,14.0,13.2,6.8,Температура воздуха,6
Жаркент,2021-10-04,5.4,4.6,3.7,7.2,14.4,16.0,14.4,10.0,Температура воздуха,6
Жаркент,2021-10-05,9.2,6.6,5.4,10.8,13.6,14.8,13.6,11.4,Температура воздуха,6
Жаркент,2021-10-06,10.0,5.8,4.0,2.0,3.4,4.6,4.2,1.4,Температура воздуха,6
Жаркент,2021-10-07,-0.4,-1.2,-2.2,-2.2,3.8,8.2,7.4,2.3,Температура воздуха,6
Жаркент,2021-10-08,0.1,-1.4,-0.4,5.0,9.5,11.6,10.6,4.6,Температура воздуха,6
Жаркент,2021-10-09,2.0,0.6,-0.2,7.8,14.0,18.2,14.2,8.8,Температура воздуха,6
Жаркент,2021-10-10,4.4,3.4,3.6,7.0,10.4,12.4,11.0,8.7,Температура воздуха,6
Жаркент,2021-10-11,7.2,5.8,4.8,6.2,7.4,12.4,10.6,7.1,Температура воздуха,6
Жаркент,2021-10-12,6.6,6.2,5.8,5.0,6.4,10.2,7.8,4.1,Температура воздуха,6
Жаркент,2021-10-13,1.2,1.6,1.3,7.0,12.2,13.8,11.4,6.4,Температура воздуха,6
Жаркент,2021-10-14,4.6,0.0,0.4,8.1,14.7,18.6,15.4,6.4,Температура воздуха,6
Жаркент,2021-10-15,3.4,3.0,2.3,9.2,15.2,19.2,16.0,9.6,Температура воздуха,6
Жаркент,2021-10-16,6.5,5.0,4.6,9.8,19.2,23.0,17.0,8.6,Температура воздуха,6
Жаркент,2021-10-17,5.6,4.8,5.4,8.5,14.4,18.0,14.4,7.8,Температура воздуха,6
Жаркент,2021-10-18,6.2,3.6,3.2,7.2,17.2,20.4,15.1,8.6,Температура воздуха,6
Жаркент,2021-10-19,8.5,4.4,3.6,8.2,16.4,18.7,14.6,9.6,Температура воздуха,6
Жаркент,2021-10-20,6.8,3.2,4.5,8.2,18.6,19.2,15.8,9.4,Температура воздуха,6
Жаркент,2021-10-21,8.0,7.0,8.0,10.6,20.6,22.0,16.6,10.2,Температура воздуха,6
Жаркент,2021-10-22,10.4,10.0,6.4,4.0,3.2,2.0,2.6,2.0,Температура воздуха,6
Жаркент,2021-10-23,1.8,1.7,1.8,2.6,7.2,8.2,6.5,2.6,Температура воздуха,6
Жаркент,2021-10-24,1.6,0.8,0.1,5.2,11.0,13.4,9.6,5.8,Температура воздуха,6
Жаркент,2021-10-25,3.8,3.2,1.8,9.3,14.6,18.3,12.8,6.4,Температура воздуха,6
Жаркент,2021-10-26,3.6,1.5,1.4,5.8,15.0,18.2,12.2,7.2,Температура воздуха,6
Жаркент,2021-10-27,5.8,4.8,3.0,6.0,15.8,17.2,13.4,9.2,Температура воздуха,6
Жаркент,2021-10-28,7.1,6.3,4.6,8.4,15.4,18.0,13.6,9.4,Температура воздуха,6
Жаркент,2021-10-29,8.0,5.2,5.8,9.6,14.9,15.8,12.2,8.4,Температура воздуха,6
Жаркент,2021-10-30,6.2,5.2,4.4,6.3,7.8,8.6,7.8,5.8,Температура воздуха,6
Жаркент,2021-10-31,6.2,4.6,4.8,5.2,10.6,11.4,9.0,5.8,Температура воздуха,6
Жаркент,2021-11-01,4.2,3.8,4.0,4.8,8.2,9.2,7.8,5.2,Температура воздуха,6
Жаркент,2021-11-02,3.2,1.8,1.2,3.0,12.2,13.4,8.8,5.2,Температура воздуха,6
Жаркент,2021-11-03,5.4,1.4,2.0,3.4,10.9,9.2,9.0,2.5,Температура воздуха,6
Жаркент,2021-11-04,-3.0,-5.7,-7.1,-7.7,-5.3,-2.0,-6.0,-9.1,Температура воздуха,6
Жаркент,2021-11-05,-12.2,-11.8,-11.5,-8.1,-3.6,-1.4,-4.0,-7.7,Температура воздуха,6
Жаркент,2021-11-06,-8.3,-8.9,-9.5,-4.0,1.2,5.6,0.2,-4.4,Температура воздуха,6
Жаркент,2021-11-07,-6.9,-7.8,-8.5,-5.5,1.1,4.8,0.2,-4.9,Температура воздуха,6
Жаркент,2021-11-08,-5.1,-6.3,-5.7,-3.8,6.5,10.0,5.0,-1.8,Температура воздуха,6
Жаркент,2021-11-09,-4.0,-5.7,-5.9,-3.5,7.0,10.6,3.8,-1.8,Температура воздуха,6
Жаркент,2021-11-10,-2.6,-3.4,-4.2,-2.6,8.1,9.6,5.7,1.8,Температура воздуха,6
Жаркент,2021-11-11,0.8,0.8,-2.2,-1.2,9.2,11.5,6.8,0.8,Температура воздуха,6
Жаркент,2021-11-12,-0.2,-0.4,-3.0,0.2,11.0,13.8,9.4,2.0,Температура воздуха,6
Жаркент,2021-11-13,1.4,-0.6,-1.4,0.4,11.0,14.0,8.8,3.6,Температура воздуха,6
Жаркент,2021-11-14,-0.2,-0.4,-1.8,0.2,10.7,12.5,6.4,2.0,Температура воздуха,6
Жаркент,2021-11-15,0.2,2.0,1.8,2.8,4.6,4.8,2.6,0.2,Температура воздуха,6
Жаркент,2021-11-16,-1.4,-0.6,-0.4,-1.2,7.2,11.0,4.0,0.2,Температура воздуха,6
Жаркент,2021-11-17,0.7,-2.8,-3.2,-1.0,6.2,7.4,5.8,2.6,Температура воздуха,6
Жаркент,2021-11-18,0.0,-1.6,-3.0,-3.6,-1.2,0.0,-1.1,-1.7,Температура воздуха,6
Жаркент,2021-11-19,-1.5,-2.6,-2.7,-3.3,0.4,0.6,-2.8,-6.1,Температура воздуха,6
Жаркент,2021-11-20,-7.3,-5.9,-4.7,-3.2,3.6,6.4,1.0,-5.1,Температура воздуха,6
Жаркент,2021-11-21,-6.8,-7.1,-6.0,-3.2,7.4,10.8,2.0,-1.0,Температура воздуха,6
Жаркент,2021-11-22,-1.6,-3.8,-5.3,-1.6,7.8,9.3,3.3,2.4,Температура воздуха,6
Жаркент,2021-11-23,-0.2,1.4,0.8,2.0,11.4,12.4,6.4,0.5,Температура воздуха,6
Жаркент,2021-11-24,-1.8,-1.6,-2.2,-0.4,10.4,12.8,6.6,2.4,Температура воздуха,6
Жаркент,2021-11-25,-0.2,-1.0,-1.6,-0.2,10.4,12.8,5.2,3.2,Температура воздуха,6
Жаркент,2021-11-26,2.4,3.2,1.2,4.1,3.3,3.4,-0.2,-3.4,Температура воздуха,6
Жаркент,2021-11-27,-4.8,-5.5,-5.7,-5.3,-0.6,0.6,-2.0,-4.1,Температура воздуха,6
Жаркент,2021-11-28,-4.9,-5.0,-6.5,-6.9,3.0,7.0,1.0,-3.8,Температура воздуха,6
Жаркент,2021-11-29,-5.1,-5.9,-5.7,-4.7,5.8,9.2,0.6,-4.7,Температура воздуха,6
Жаркент,2021-11-30,-3.2,-4.9,-6.9,-6.7,7.8,9.8,2.0,-2.4,Температура воздуха,6
Жаркент,2021-12-01,-2.8,-4.2,-3.6,-3.6,7.4,10.8,3.0,-1.6,Температура воздуха,6
Жаркент,2021-12-02,-3.2,-3.6,-5.0,-3.0,7.0,10.0,3.8,-0.6,Температура воздуха,6
Жаркент,2021-12-03,-1.4,0.6,-3.0,-0.6,10.2,14.0,6.0,4.6,Температура воздуха,6
Жаркент,2021-12-04,1.6,2.0,1.8,1.0,8.6,12.0,5.2,-0.4,Температура воздуха,6
Жаркент,2021-12-05,0.2,-1.0,-0.4,-2.8,8.8,10.0,3.6,2.2,Температура воздуха,6
Жаркент,2021-12-06,0.4,-1.4,-1.5,-1.0,1.2,4.0,2.4,1.4,Температура воздуха,6
Жаркент,2021-12-07,1.8,0.4,-2.6,-1.6,6.2,7.0,3.8,0.0,Температура воздуха,6
Жаркент,2021-12-08,-1.2,-0.5,-0.2,1.0,6.8,3.4,2.2,1.4,Температура воздуха,6
Жаркент,2021-12-09,1.5,0.4,-2.0,-3.2,0.6,0.2,-2.8,-5.9,Температура воздуха,6
Жаркент,2021-12-10,-5.7,-7.6,-6.6,-6.3,2.0,3.4,-2.2,-4.7,Температура воздуха,6
Жаркент,2021-12-11,-8.0,-9.3,-8.1,-9.5,1.8,5.1,-1.8,-6.1,Температура воздуха,6
Жаркент,2021-12-12,-7.7,-7.8,-9.9,-9.3,0.8,3.6,-0.5,-3.6,Температура воздуха,6
Жаркент,2021-12-13,-6.5,-7.5,-5.3,-5.5,3.6,6.0,-0.2,-4.0,Температура воздуха,6
Жаркент,2021-12-14,-3.6,-6.9,-6.6,-4.9,2.3,3.2,-1.5,-3.8,Температура воздуха,6
Жаркент,2021-12-15,-5.2,-2.6,-2.2,-2.2,0.0,1.2,-0.6,-1.0,Температура воздуха,6
Жаркент,2021-12-16,-1.4,-2.2,-3.6,-3.4,1.3,3.4,-0.8,-5.5,Температура воздуха,6
Жаркент,2021-12-17,-6.5,-6.5,-9.1,-8.1,1.6,4.8,-0.6,-5.4,Температура воздуха,6
Жаркент,2021-12-18,-5.8,-7.1,-7.5,-6.9,4.8,7.5,-0.4,-4.7,Температура воздуха,6
Жаркент,2021-12-19,-4.4,-5.9,-7.9,-6.1,6.7,8.6,0.2,-3.6,Температура воздуха,6
Жаркент,2021-12-20,-1.8,-0.8,-3.4,-2.6,1.4,4.2,2.9,2.2,Температура воздуха,6
Жаркент,2021-12-21,2.3,2.8,2.4,2.0,8.6,11.0,3.6,-0.5,Температура воздуха,6
Жаркент,2021-12-22,0.2,-2.9,-3.9,-3.6,8.2,9.0,2.4,-1.6,Температура воздуха,6
Жаркент,2021-12-23,-2.6,-2.8,-2.2,0.0,4.6,9.7,2.9,-3.0,Температура воздуха,6
Жаркент,2021-12-24,-2.6,-5.1,-5.3,-4.2,5.2,8.2,2.0,-2.6,Температура воздуха,6
Жаркент,2021-12-25,-4.2,-6.5,-4.7,-6.3,3.8,7.4,0.6,-3.2,Температура воздуха,6
Жаркент,2021-12-26,-4.6,-5.3,-5.9,-5.1,6.0,7.0,-1.4,-5.3,Температура воздуха,6
Жаркент,2021-12-27,-5.7,-5.5,-5.5,-4.0,-2.8,-2.3,-2.0,-1.8,Температура воздуха,6
Жаркент,2021-12-28,-2.0,-2.2,-2.6,-3.2,-1.2,0.8,-2.8,-3.6,Температура воздуха,6
Жаркент,2021-12-29,-3.4,-5.5,-8.9,-9.9,-4.0,-0.2,-3.2,-6.7,Температура воздуха,6
Жаркент,2021-12-30,-7.5,-8.2,-7.7,-7.9,1.2,6.0,-1.8,-7.8,Температура воздуха,6
Жаркент,2021-12-31,-7.9,-8.7,-8.9,-11.4,-7.8,-6.0,-7.5,-8.1,Температура воздуха,6
Жаркент,2022-01-01,-9.1,-12.5,-12.5,-11.1,-1.4,2.4,-1.4,-3.2,Температура воздуха,6
Жаркент,2022-01-02,-6.9,-6.5,-7.5,-7.8,5.2,9.2,3.6,-2.4,Температура воздуха,6
Жаркент,2022-01-03,-4.9,-2.6,-4.7,-6.1,6.8,10.3,3.0,0.7,Температура воздуха,6
Жаркент,2022-01-04,-2.1,-2.4,-3.6,-3.4,4.2,6.6,1.2,0.6,Температура воздуха,6
Жаркент,2022-01-05,0.4,-0.4,2.6,1.8,3.6,5.8,1.2,-2.7,Температура воздуха,6
Жаркент,2022-01-06,-3.4,-4.2,-6.5,-6.7,-2.8,2.0,-1.7,-2.8,Температура воздуха,6
Жаркент,2022-01-07,-4.4,-7.7,-7.7,-8.3,-5.8,-4.4,-4.9,-4.4,Температура воздуха,6
Жаркент,2022-01-08,-4.0,-4.2,-4.0,-2.2,2.2,4.4,-0.4,-3.6,Температура воздуха,6
Жаркент,2022-01-09,-6.0,-6.5,-9.0,-8.3,-4.7,-2.4,-3.2,-3.2,Температура воздуха,6
Жаркент,2022-01-10,-3.0,-2.6,-2.6,-2.6,-1.4,-1.2,-1.7,-2.0,Температура воздуха,6
Жаркент,2022-01-11,-2.4,-2.5,-2.6,-3.0,-2.0,-0.4,-2.2,-5.7,Температура воздуха,6
Жаркент,2022-01-12,-6.7,-6.9,-7.9,-8.3,1.2,5.4,-0.6,-5.7,Температура воздуха,6
Жаркент,2022-01-13,-6.0,-6.6,-6.5,-6.9,3.0,8.5,3.2,-0.4,Температура воздуха,6
Жаркент,2022-01-14,-0.9,-3.0,-3.6,-3.2,3.8,8.4,3.4,-2.3,Температура воздуха,6
Жаркент,2022-01-15,-3.6,-3.9,-3.2,-4.7,9.2,11.2,5.6,5.6,Температура воздуха,6
Жаркент,2022-01-16,1.8,4.1,1.1,-2.4,7.2,13.0,5.2,1.3,Температура воздуха,6
Жаркент,2022-01-17,1.6,2.0,1.0,-1.8,9.2,7.6,5.0,1.8,Температура воздуха,6
Жаркент,2022-01-18,0.7,1.2,1.5,1.4,3.5,7.6,5.2,-0.5,Температура воздуха,6
Жаркент,2022-01-19,-2.0,-2.4,-3.6,-4.6,0.8,6.2,0.6,0.2,Температура воздуха,6
Жаркент,2022-01-20,-0.1,-0.7,-0.4,-0.4,1.0,2.4,1.0,0.8,Температура воздуха,6
Жаркент,2022-01-21,0.0,-2.0,-3.0,-3.0,4.6,6.2,1.4,-2.4,Температура воздуха,6
Жаркент,2022-01-22,-4.9,-5.6,-6.9,-5.9,-4.4,0.7,-3.6,-6.5,Температура воздуха,6
